100
5000
23,121,82
14,68,81
74,140,43
6,88,50
64,116,10
74,102,97
31,130,9
25,93,8
4,81,92
62,56,61
35,113,76
34,4,74
83,110,86
62,83,23
81,140,96
42,83,41
64,52,3
82,118,9
97,69,31
78,8,94
53,7,40
32,100,83
96,134,33
65,110,96
93,31,82
76,83,88
56,104,92
16,114,92
18,50,36
1,9,73
23,36,10
77,53,13
87,98,65
76,30,38
91,140,7
4,58,2
69,95,40
48,94,77
71,143,84
85,128,22
49,85,39
68,39,33
4,82,97
3,148,39
15,139,67
37,10,28
67,16,91
54,22,95
14,82,92
88,134,41
39,140,85
95,111,99
33,118,62
9,82,58
19,140,21
1,82,5
96,95,84
99,106,86
58,104,45
24,76,45
44,41,54
4,104,60
4,134,84
58,12,41
38,51,56
81,19,24
73,2,95
11,6,19
42,42,40
6,74,74
60,111,92
83,59,12
93,42,48
52,62,29
86,94,37
47,67,75
44,107,16
23,114,4
5,6,75
20,45,75
69,69,88
39,110,37
57,121,57
67,78,22
21,117,19
40,8,16
86,139,65
25,128,47
76,55,4
67,127,68
16,140,98
47,120,63
53,20,14
21,41,21
47,108,60
55,102,77
63,44,50
9,146,48
65,106,19
11,19,32
61,81,49
65,135,88
71,56,85
64,8,70
15,1,57
94,110,86
54,55,71
11,19,58
0,101,37
38,86,53
4,92,18
43,32,22
1,84,53
4,130,9
42,93,72
6,141,32
38,143,88
99,80,54
4,101,99
17,107,11
31,86,69
78,69,83
64,9,21
88,26,51
97,77,52
19,68,24
4,25,15
4,131,2
52,46,89
13,29,18
52,125,42
56,52,53
95,140,28
9,104,40
83,2,64
71,142,60
15,124,69
34,71,39
90,42,49
43,94,33
5,89,92
56,70,18
47,18,2
32,121,96
98,100,48
30,29,36
48,133,84
0,10,76
80,127,68
99,131,38
69,140,17
14,91,90
51,12,63
3,9,10
67,102,32
62,130,68
29,39,9
48,103,18
51,67,63
92,108,40
25,108,0
20,148,89
76,107,81
30,115,3
64,90,89
86,83,96
37,147,16
85,6,25
94,111,92
73,96,97
7,46,65
99,63,11
91,132,70
2,149,88
50,27,39
78,104,1
76,17,54
89,132,90
42,36,65
73,24,74
78,148,64
43,118,74
58,141,43
76,19,42
83,78,57
3,94,75
1,21,12
91,127,67
97,128,1
18,2,26
77,68,90
48,8,79
36,64,43
70,145,14
6,75,96
93,122,89
7,13,63
40,44,50
40,122,70
17,48,31
18,11,25
22,148,84
77,149,60
80,29,17
64,20,98
91,14,49
2,134,59
82,55,13
44,102,61
54,20,85
79,2,53
57,104,39
45,121,7
38,19,92
26,7,79
50,40,48
95,105,97
28,66,10
98,10,9
38,111,67
89,50,47
2,104,52
18,12,51
79,85,87
10,23,50
76,105,29
74,144,7
81,77,80
73,69,94
74,61,37
40,110,40
60,11,88
65,120,30
9,97,32
51,35,77
68,134,82
97,39,5
69,45,18
14,149,8
87,25,40
48,101,55
23,40,15
53,144,54
28,18,91
13,45,78
91,122,30
50,88,91
1,132,44
27,93,26
93,144,80
65,26,22
67,45,96
24,84,63
0,41,76
69,76,75
49,6,60
68,62,97
1,83,93
8,55,26
7,115,51
33,135,3
45,103,5
90,24,64
33,138,21
74,3,70
71,116,8
91,42,14
92,35,83
5,104,58
62,3,72
14,107,77
2,85,21
10,39,70
70,115,28
58,17,73
46,147,72
9,119,0
63,76,39
13,144,98
52,16,33
20,76,76
90,144,97
60,50,29
46,27,23
27,110,2
84,98,62
54,55,61
0,55,93
17,46,76
25,113,27
91,7,84
49,47,2
25,75,34
53,32,54
81,72,26
69,89,51
97,50,61
79,8,89
8,94,21
13,72,75
22,83,83
23,42,94
59,62,23
91,101,82
25,59,32
91,37,74
35,53,66
60,46,77
22,72,42
14,38,60
35,74,0
96,44,1
88,64,87
83,75,57
38,19,84
54,55,27
38,110,16
29,124,51
14,37,73
49,104,20
41,99,7
21,128,87
69,111,31
60,116,2
26,36,22
2,105,56
30,96,64
68,109,48
54,37,39
89,122,18
1,10,43
61,121,66
17,66,24
92,64,84
69,86,64
1,81,10
37,107,71
